normalized_nickname_key,display_nickname_examples,irc_syntax_status,irc_syntax_invalid_examples,registered_in_2002_cadastros,cadastro_segments,cadastro_record_ids,operator_or_master,operator_access_levels,operator_source_records,present_in_ircontro,ircontro_event_ids,ircontro_event_names,ircontro_source_records,participation_profile,evidence_scope,privacy_scope,notes
darkdevil,DarkDeviL,all_examples_valid,,true,male,cb_20021128_0276,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
ddexterr,DDeXTerr,all_examples_valid,,true,male,cb_20021128_0277,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
deborah,Deborah_,all_examples_valid,,true,female,cb_20021128_1090,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
deco22,Deco22_,all_examples_valid,,true,male,cb_20021128_0278,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dede-copa,dede-copa,all_examples_valid,,true,male,cb_20021128_0279,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dede-rj,Dedé-RJ,no_examples_valid,Dedé-RJ,true,male,cb_20021128_0280,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
deinha,Deinha,all_examples_valid,,true,female,cb_20021128_1091,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
deleva,DeLeVa,all_examples_valid,,true,male,cb_20021128_0281,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
denilson,denilson,all_examples_valid,,true,male,cb_20021128_0282 | cb_20021128_0283,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dennis`,DENNIS`,all_examples_valid,,true,male,cb_20021128_0284,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dentinho_vp,Dentinho_Vp,all_examples_valid,,true,male,cb_20021128_0285,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
deus_grego_rj,Deus Grego_RJ,no_examples_valid,Deus Grego_RJ,true,male,cb_20021128_0286,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
deusa_da_barra,Deusa_da_Barra,all_examples_valid,,true,female,cb_20021128_1092,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
deusinha,Deusinha,all_examples_valid,,true,female,cb_20021128_1093,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
di-abreu,DI-ABREU,all_examples_valid,,true,male,cb_20021128_0287,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
diana_21,Diana_21,all_examples_valid,,true,female,cb_20021128_1094,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
didi_das_candongasrj,DiDi_das_CanDonGaSRJ,all_examples_valid,,true,male,cb_20021128_0288,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
diferente_rj_street,Diferente_Rj_Street,all_examples_valid,,true,male,cb_20021128_0289,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
digo,digo,all_examples_valid,,true,male,cb_20021128_0290,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dim_telles,Dim telles,no_examples_valid,Dim telles,true,female,cb_20021128_1095,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dinho-vv,Dinho-V.V,no_examples_valid,Dinho-V.V,true,male,cb_20021128_0292,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dinho_hc,DINHO_HC,all_examples_valid,,true,male,cb_20021128_0291,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
disable,disable,all_examples_valid,,true,male,cb_20021128_0293,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
disunga,DiSunga,all_examples_valid,,true,male,cb_20021128_0294,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dj-diego,DJ-Diego,all_examples_valid,,true,male,cb_20021128_0300,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dj-juliano-rj,DJ-JULIANO-RJ,all_examples_valid,,true,male,cb_20021128_0301,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dj_felipe_carva,Dj_Felipe_Carva...,no_examples_valid,Dj_Felipe_Carva...,true,male,cb_20021128_0296,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dj_nando,Dj_Nando,all_examples_valid,,true,male,cb_20021128_0297,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dj_sank,DJ_Sank,all_examples_valid,,true,male,cb_20021128_0298,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
dj_x-m,DJ X-M,no_examples_valid,DJ X-M,true,male,cb_20021128_0295,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
djandre,DJAndre,all_examples_valid,,true,male,cb_20021128_0299,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
djmascote,DjMascote,all_examples_valid,,true,male,cb_20021128_0302,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
djrick,DJRick,all_examples_valid,,true,male,cb_20021128_0303,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
